"gs_name","ensembl_gene"
"universe","ENSG00000176723"
"universe","ENSG00000169288"
"universe","ENSG00000140691"
"universe","ENSG00000214264"
"universe","ENSG00000137171"
"universe","ENSG00000076351"
"universe","ENSG00000258150"
"universe","ENSG00000179057"
"universe","ENSG00000120158"
"universe","ENSG00000118777"
"universe","ENSG00000156709"
"universe","ENSG00000168710"
"universe","ENSG00000089876"
"universe","ENSG00000242086"
"universe","ENSG00000272106"
"universe","ENSG00000115042"
"universe","ENSG00000040731"
"universe","ENSG00000173110"
"universe","ENSG00000180855"
"universe","ENSG00000213533"
"universe","ENSG00000260461"
"universe","ENSG00000103253"
"universe","ENSG00000111229"
"universe","ENSG00000261005"
"universe","ENSG00000100429"
"universe","ENSG00000272092"
"universe","ENSG00000143970"
"universe","ENSG00000018510"
"universe","ENSG00000074855"
"universe","ENSG00000198833"
"universe","ENSG00000188070"
"universe","ENSG00000213672"
"universe","ENSG00000159479"
"universe","ENSG00000248905"
"universe","ENSG00000119801"
"universe","ENSG00000100991"
"universe","ENSG00000264112"
"universe","ENSG00000230409"
"universe","ENSG00000116017"
"universe","ENSG00000272217"
"universe","ENSG00000234353"
"universe","ENSG00000133997"
"universe","ENSG00000116299"
"universe","ENSG00000185760"
"universe","ENSG00000078304"
"universe","ENSG00000169696"
"universe","ENSG00000220494"
"universe","ENSG00000126749"
"universe","ENSG00000166359"
"universe","ENSG00000124251"
"universe","ENSG00000123191"
"universe","ENSG00000184428"
"universe","ENSG00000163608"
"universe","ENSG00000257207"
"universe","ENSG00000174483"
"universe","ENSG00000171858"
"universe","ENSG00000223981"
"universe","ENSG00000136897"
"universe","ENSG00000198931"
"universe","ENSG00000221988"
"universe","ENSG00000101134"
"universe","ENSG00000010610"
"universe","ENSG00000246705"
"universe","ENSG00000171298"
"universe","ENSG00000204334"
"universe","ENSG00000133401"
"universe","ENSG00000258477"
"universe","ENSG00000236296"
"universe","ENSG00000273329"
"universe","ENSG00000122786"
"universe","ENSG00000004838"
"universe","ENSG00000090470"
"universe","ENSG00000137692"
"universe","ENSG00000163701"
"universe","ENSG00000107164"
"universe","ENSG00000131238"
"universe","ENSG00000128524"
"universe","ENSG00000146904"
"universe","ENSG00000271359"
"universe","ENSG00000138449"
"universe","ENSG00000085998"
"universe","ENSG00000132664"
"universe","ENSG00000171951"
"universe","ENSG00000070404"
"universe","ENSG00000151151"
"universe","ENSG00000155974"
"universe","ENSG00000261056"
"universe","ENSG00000117242"
"universe","ENSG00000143951"
"universe","ENSG00000173714"
"universe","ENSG00000260267"
"universe","ENSG00000085788"
"universe","ENSG00000176641"
"universe","ENSG00000203843"
"universe","ENSG00000167740"
"universe","ENSG00000225855"
"universe","ENSG00000153531"
"universe","ENSG00000163904"
"universe","ENSG00000155324"
"universe","ENSG00000170312"
"universe","ENSG00000071462"
"universe","ENSG00000198053"
"universe","ENSG00000134262"
"universe","ENSG00000154001"
"universe","ENSG00000078018"
"universe","ENSG00000113361"
"universe","ENSG00000077152"
"universe","ENSG00000115963"
"universe","ENSG00000147439"
"universe","ENSG00000116661"
"universe","ENSG00000196648"
"universe","ENSG00000152443"
"universe","ENSG00000138071"
"universe","ENSG00000140092"
"universe","ENSG00000225313"
"universe","ENSG00000234449"
"universe","ENSG00000166250"
"universe","ENSG00000128591"
"universe","ENSG00000085872"
"universe","ENSG00000156873"
"universe","ENSG00000196954"
"universe","ENSG00000261052"
"universe","ENSG00000060642"
"universe","ENSG00000224468"
"universe","ENSG00000229932"
"universe","ENSG00000175348"
"universe","ENSG00000250959"
"universe","ENSG00000162729"
"universe","ENSG00000140545"
"universe","ENSG00000243083"
"universe","ENSG00000125991"
"universe","ENSG00000132010"
"universe","ENSG00000151466"
"universe","ENSG00000109079"
"universe","ENSG00000152475"
"universe","ENSG00000225113"
"universe","ENSG00000244050"
"universe","ENSG00000243279"
"universe","ENSG00000135945"
"universe","ENSG00000188760"
"universe","ENSG00000179588"
"universe","ENSG00000109133"
"universe","ENSG00000135365"
"universe","ENSG00000140199"
"universe","ENSG00000159784"
"universe","ENSG00000090686"
"universe","ENSG00000138794"
"universe","ENSG00000117479"
"universe","ENSG00000146701"
"universe","ENSG00000214140"
"universe","ENSG00000153933"
"universe","ENSG00000261997"
"universe","ENSG00000043143"
"universe","ENSG00000141431"
"universe","ENSG00000166135"
"universe","ENSG00000114757"
"universe","ENSG00000138207"
"universe","ENSG00000186814"
"universe","ENSG00000151062"
"universe","ENSG00000092421"
"universe","ENSG00000110693"
"universe","ENSG00000262601"
"universe","ENSG00000099960"
"universe","ENSG00000181741"
"universe","ENSG00000179698"
"universe","ENSG00000179152"
"universe","ENSG00000173113"
"universe","ENSG00000175115"
"universe","ENSG00000119915"
"universe","ENSG00000165023"
"universe","ENSG00000170270"
"universe","ENSG00000143891"
"universe","ENSG00000181852"
"universe","ENSG00000220920"
"universe","ENSG00000115756"
"universe","ENSG00000183929"
"universe","ENSG00000108309"
"universe","ENSG00000231327"
"universe","ENSG00000233416"
"universe","ENSG00000159314"
"universe","ENSG00000134686"
"universe","ENSG00000266010"
"universe","ENSG00000225302"
"universe","ENSG00000179242"
"universe","ENSG00000159459"
"universe","ENSG00000167315"
"universe","ENSG00000113300"
"universe","ENSG00000122550"
"universe","ENSG00000115604"
"universe","ENSG00000252481"
"universe","ENSG00000117533"
"universe","ENSG00000255967"
"universe","ENSG00000231747"
"universe","ENSG00000152154"
"universe","ENSG00000272711"
"universe","ENSG00000269837"
"universe","ENSG00000226516"
"universe","ENSG00000053438"
"universe","ENSG00000130303"
"universe","ENSG00000117475"
"universe","ENSG00000198015"
"universe","ENSG00000250899"
"universe","ENSG00000172733"
"universe","ENSG00000069345"
"universe","ENSG00000115825"
"universe","ENSG00000253837"
"universe","ENSG00000214575"
"universe","ENSG00000081019"
"universe","ENSG00000106635"
"universe","ENSG00000083896"
"universe","ENSG00000187796"
"universe","ENSG00000080608"
"universe","ENSG00000196586"
"universe","ENSG00000138442"
"universe","ENSG00000226686"
"universe","ENSG00000164144"
"universe","ENSG00000171700"
"universe","ENSG00000071246"
"universe","ENSG00000237296"
"universe","ENSG00000121022"
"universe","ENSG00000104131"
"universe","ENSG00000260179"
"universe","ENSG00000272947"
"universe","ENSG00000263422"
"universe","ENSG00000130193"
"universe","ENSG00000177034"
"universe","ENSG00000132478"
"universe","ENSG00000215417"
"universe","ENSG00000167470"
"universe","ENSG00000164087"
"universe","ENSG00000144031"
"universe","ENSG00000151655"
"universe","ENSG00000152683"
"universe","ENSG00000163344"
"universe","ENSG00000273026"
"universe","ENSG00000204592"
"universe","ENSG00000198837"
"universe","ENSG00000235477"
"universe","ENSG00000259002"
"universe","ENSG00000186409"
"universe","ENSG00000121680"
"universe","ENSG00000250569"
"universe","ENSG00000261372"
"universe","ENSG00000225830"
"universe","ENSG00000140022"
"universe","ENSG00000135686"
"universe","ENSG00000149929"
"universe","ENSG00000148634"
"universe","ENSG00000235957"
"universe","ENSG00000127080"
"universe","ENSG00000258210"
"universe","ENSG00000092964"
"universe","ENSG00000160741"
"universe","ENSG00000083093"
"universe","ENSG00000184995"
"universe","ENSG00000120549"
"universe","ENSG00000234129"
"universe","ENSG00000081051"
"universe","ENSG00000047932"
"universe","ENSG00000036549"
"universe","ENSG00000143578"
"universe","ENSG00000188215"
"universe","ENSG00000206228"
"universe","ENSG00000227540"
"universe","ENSG00000172269"
"universe","ENSG00000189190"
"universe","ENSG00000196668"
"universe","ENSG00000130997"
"universe","ENSG00000111678"
"universe","ENSG00000242571"
"universe","ENSG00000125378"
"universe","ENSG00000111142"
"universe","ENSG00000117118"
"universe","ENSG00000166266"
"universe","ENSG00000137941"
"universe","ENSG00000163002"
"universe","ENSG00000104361"
"universe","ENSG00000186868"
"universe","ENSG00000272316"
"universe","ENSG00000153944"
"universe","ENSG00000107105"
"universe","ENSG00000229211"
"universe","ENSG00000185515"
"universe","ENSG00000204256"
"universe","ENSG00000148773"
"universe","ENSG00000198301"
"universe","ENSG00000260941"
"universe","ENSG00000205281"
"universe","ENSG00000112651"
"universe","ENSG00000265688"
"universe","ENSG00000158863"
"universe","ENSG00000142632"
"universe","ENSG00000154803"
"universe","ENSG00000148450"
"universe","ENSG00000119231"
"universe","ENSG00000235436"
"universe","ENSG00000267350"
"universe","ENSG00000147274"
"universe","ENSG00000109861"
"universe","ENSG00000103502"
"universe","ENSG00000013392"
"universe","ENSG00000164483"
"universe","ENSG00000214535"
"universe","ENSG00000269929"
"universe","ENSG00000102081"
"universe","ENSG00000198728"
"universe","ENSG00000126746"
"universe","ENSG00000127483"
"universe","ENSG00000173210"
"universe","ENSG00000087365"
"universe","ENSG00000134287"
"universe","ENSG00000235411"
"universe","ENSG00000249700"
"universe","ENSG00000110455"
"universe","ENSG00000206737"
"universe","ENSG00000241057"
"universe","ENSG00000255874"
"universe","ENSG00000186111"
"universe","ENSG00000135679"
"universe","ENSG00000091164"
"universe","ENSG00000126858"
"universe","ENSG00000120800"
"universe","ENSG00000171703"
"universe","ENSG00000197323"
"universe","ENSG00000102100"
"universe","ENSG00000184557"
"universe","ENSG00000152939"
"universe","ENSG00000167232"
"universe","ENSG00000180357"
"universe","ENSG00000088970"
"universe","ENSG00000262209"
"universe","ENSG00000157483"
"universe","ENSG00000176531"
"universe","ENSG00000167972"
"universe","ENSG00000232082"
"universe","ENSG00000111271"
"universe","ENSG00000234776"
"universe","ENSG00000196366"
"universe","ENSG00000163840"
"universe","ENSG00000273002"
"universe","ENSG00000175182"
"universe","ENSG00000254374"
"universe","ENSG00000188312"
"universe","ENSG00000203301"
"universe","ENSG00000177842"
"universe","ENSG00000038382"
"universe","ENSG00000136381"
"universe","ENSG00000267102"
"universe","ENSG00000244405"
"universe","ENSG00000246985"
"universe","ENSG00000263320"
"universe","ENSG00000110328"
"universe","ENSG00000134318"
"universe","ENSG00000188613"
"universe","ENSG00000119862"
"universe","ENSG00000047346"
"universe","ENSG00000165105"
"universe","ENSG00000102531"
"universe","ENSG00000250041"
"universe","ENSG00000158792"
"universe","ENSG00000162236"
"universe","ENSG00000198899"
"universe","ENSG00000224208"
"universe","ENSG00000135541"
"universe","ENSG00000233837"
"universe","ENSG00000198150"
"universe","ENSG00000103175"
"universe","ENSG00000105849"
"universe","ENSG00000106366"
"universe","ENSG00000123352"
"universe","ENSG00000113805"
"universe","ENSG00000186510"
"universe","ENSG00000138738"
"universe","ENSG00000271930"
"universe","ENSG00000100225"
"universe","ENSG00000267106"
"universe","ENSG00000164303"
"universe","ENSG00000174326"
"universe","ENSG00000172270"
"universe","ENSG00000170291"
"universe","ENSG00000136235"
"universe","ENSG00000178741"
"universe","ENSG00000116221"
"universe","ENSG00000116754"
"universe","ENSG00000267325"
"universe","ENSG00000137944"
"universe","ENSG00000116044"
"universe","ENSG00000078246"
"universe","ENSG00000226310"
"universe","ENSG00000129235"
"universe","ENSG00000260495"
"universe","ENSG00000141556"
"universe","ENSG00000234145"
"universe","ENSG00000041982"
"universe","ENSG00000143257"
"universe","ENSG00000137218"
"universe","ENSG00000099992"
"universe","ENSG00000134905"
"universe","ENSG00000266992"
"universe","ENSG00000126261"
"universe","ENSG00000198130"
"universe","ENSG00000144827"
"universe","ENSG00000107890"
"universe","ENSG00000065457"
"universe","ENSG00000243055"
"universe","ENSG00000232912"
"universe","ENSG00000271725"
"universe","ENSG00000103316"
"universe","ENSG00000213277"
"universe","ENSG00000153132"
"universe","ENSG00000234424"
"universe","ENSG00000227036"
"universe","ENSG00000221994"
"universe","ENSG00000108523"
"universe","ENSG00000167635"
"universe","ENSG00000145423"
"universe","ENSG00000116171"
"universe","ENSG00000236404"
"universe","ENSG00000135622"
"universe","ENSG00000161381"
"universe","ENSG00000011405"
"universe","ENSG00000273179"
"universe","ENSG00000185483"
"universe","ENSG00000255191"
"universe","ENSG00000084207"
"universe","ENSG00000167920"
"universe","ENSG00000188856"
"universe","ENSG00000234972"
"universe","ENSG00000181619"
"universe","ENSG00000239900"
"universe","ENSG00000106330"
"universe","ENSG00000151611"
"universe","ENSG00000153147"
"universe","ENSG00000132881"
"universe","ENSG00000117505"
"universe","ENSG00000220785"
"universe","ENSG00000214243"
"universe","ENSG00000196507"
"universe","ENSG00000089486"
"universe","ENSG00000272599"
"universe","ENSG00000161653"
"universe","ENSG00000175110"
"universe","ENSG00000081803"
"universe","ENSG00000152292"
"universe","ENSG00000132382"
"universe","ENSG00000138750"
"universe","ENSG00000116741"
"universe","ENSG00000235955"
"universe","ENSG00000106049"
"universe","ENSG00000105926"
"universe","ENSG00000270983"
"universe","ENSG00000152219"
"universe","ENSG00000272341"
"universe","ENSG00000233147"
"universe","ENSG00000005339"
"universe","ENSG00000007080"
"universe","ENSG00000163527"
"universe","ENSG00000147996"
"universe","ENSG00000214182"
"universe","ENSG00000243680"
"universe","ENSG00000115252"
"universe","ENSG00000269994"
"universe","ENSG00000267121"
"universe","ENSG00000078295"
"universe","ENSG00000198106"
"universe","ENSG00000224063"
"universe","ENSG00000226360"
"universe","ENSG00000166823"
"universe","ENSG00000100241"
"universe","ENSG00000183696"
"universe","ENSG00000186918"
"universe","ENSG00000100304"
"universe","ENSG00000131969"
"universe","ENSG00000197561"
"universe","ENSG00000121769"
"universe","ENSG00000215114"
"universe","ENSG00000158716"
"universe","ENSG00000234380"
"universe","ENSG00000269473"
"universe","ENSG00000164040"
"universe","ENSG00000260992"
"universe","ENSG00000207005"
"universe","ENSG00000106636"
"universe","ENSG00000145592"
"universe","ENSG00000114378"
"universe","ENSG00000170464"
"universe","ENSG00000035664"
"universe","ENSG00000166845"
"universe","ENSG00000161860"
"universe","ENSG00000167771"
"universe","ENSG00000168283"
"universe","ENSG00000258925"
"universe","ENSG00000197147"
"universe","ENSG00000038002"
"universe","ENSG00000135452"
"universe","ENSG00000157306"
"universe","ENSG00000258450"
"universe","ENSG00000064666"
"universe","ENSG00000162607"
"universe","ENSG00000141542"
"universe","ENSG00000164647"
"universe","ENSG00000237682"
"universe","ENSG00000165832"
"universe","ENSG00000023330"
"universe","ENSG00000107679"
"universe","ENSG00000115204"
"universe","ENSG00000256340"
"universe","ENSG00000174197"
"universe","ENSG00000162981"
"universe","ENSG00000120509"
"universe","ENSG00000108465"
"universe","ENSG00000004766"
"universe","ENSG00000100416"
"universe","ENSG00000223473"
"universe","ENSG00000154678"
"universe","ENSG00000267741"
"universe","ENSG00000126467"
"universe","ENSG00000100926"
"universe","ENSG00000200693"
"universe","ENSG00000119917"
"universe","ENSG00000105245"
"universe","ENSG00000228218"
"universe","ENSG00000143198"
"universe","ENSG00000125246"
"universe","ENSG00000267427"
"universe","ENSG00000168827"
"universe","ENSG00000120832"
"universe","ENSG00000220032"
"universe","ENSG00000204767"
"universe","ENSG00000163638"
"universe","ENSG00000164398"
"universe","ENSG00000130150"
"universe","ENSG00000198399"
"universe","ENSG00000169813"
"universe","ENSG00000007168"
"universe","ENSG00000237179"
"universe","ENSG00000206712"
"universe","ENSG00000246203"
"universe","ENSG00000174547"
"universe","ENSG00000178342"
"universe","ENSG00000241697"
"universe","ENSG00000096696"
"universe","ENSG00000109171"
"universe","ENSG00000187952"
"universe","ENSG00000254842"
"universe","ENSG00000197332"
"universe","ENSG00000026950"
"universe","ENSG00000056736"
"universe","ENSG00000169116"
"universe","ENSG00000166323"
"universe","ENSG00000162298"
"universe","ENSG00000146859"
"universe","ENSG00000230844"
"universe","ENSG00000227073"
"universe","ENSG00000148308"
"universe","ENSG00000167840"
"universe","ENSG00000135821"
"universe","ENSG00000250403"
"universe","ENSG00000185338"
"universe","ENSG00000168434"
"universe","ENSG00000130560"
"universe","ENSG00000261731"
"universe","ENSG00000176438"
"universe","ENSG00000258441"
"universe","ENSG00000072415"
"universe","ENSG00000164117"
"universe","ENSG00000267588"
"universe","ENSG00000115267"
"universe","ENSG00000232838"
"universe","ENSG00000135899"
"universe","ENSG00000171103"
"universe","ENSG00000046647"
"universe","ENSG00000092203"
"universe","ENSG00000213901"
"universe","ENSG00000165283"
"universe","ENSG00000135842"
"universe","ENSG00000234911"
"universe","ENSG00000211450"
"universe","ENSG00000227908"
"universe","ENSG00000231035"
"universe","ENSG00000096401"
"universe","ENSG00000132321"
"universe","ENSG00000203817"
"universe","ENSG00000249669"
"universe","ENSG00000164185"
"universe","ENSG00000224957"
"universe","ENSG00000188158"
"universe","ENSG00000164032"
"universe","ENSG00000214922"
"universe","ENSG00000105426"
"universe","ENSG00000091947"
"universe","ENSG00000166166"
"universe","ENSG00000181135"
"universe","ENSG00000225544"
"universe","ENSG00000234297"
"universe","ENSG00000170085"
"universe","ENSG00000225774"
"universe","ENSG00000123243"
"universe","ENSG00000266865"
"universe","ENSG00000154188"
"universe","ENSG00000171843"
"universe","ENSG00000242220"
"universe","ENSG00000136888"
"universe","ENSG00000154079"
"universe","ENSG00000151917"
"universe","ENSG00000005243"
"universe","ENSG00000117280"
"universe","ENSG00000189050"
"universe","ENSG00000155093"
"universe","ENSG00000103353"
"universe","ENSG00000230804"
"universe","ENSG00000155666"
"universe","ENSG00000083099"
"universe","ENSG00000197826"
"universe","ENSG00000180185"
"universe","ENSG00000272695"
"universe","ENSG00000111877"
"universe","ENSG00000131508"
"universe","ENSG00000183655"
"universe","ENSG00000175573"
"universe","ENSG00000176490"
"universe","ENSG00000225892"
"universe","ENSG00000233967"
"universe","ENSG00000272888"
"universe","ENSG00000270346"
"universe","ENSG00000089220"
"universe","ENSG00000113456"
"universe","ENSG00000038532"
"universe","ENSG00000166260"
"universe","ENSG00000160766"
"universe","ENSG00000143416"
"universe","ENSG00000259174"
"universe","ENSG00000227992"
"universe","ENSG00000223773"
"universe","ENSG00000080298"
"universe","ENSG00000180376"
"universe","ENSG00000169668"
"universe","ENSG00000139173"
"universe","ENSG00000100462"
"universe","ENSG00000013563"
"universe","ENSG00000164953"
"universe","ENSG00000072818"
"universe","ENSG00000151364"
"universe","ENSG00000115361"
"universe","ENSG00000197128"
"universe","ENSG00000164972"
"universe","ENSG00000077943"
"universe","ENSG00000175600"
"universe","ENSG00000156599"
"universe","ENSG00000148291"
"universe","ENSG00000113048"
"universe","ENSG00000139182"
"universe","ENSG00000050748"
"universe","ENSG00000254254"
"universe","ENSG00000114735"
"universe","ENSG00000183397"
"universe","ENSG00000164828"
"universe","ENSG00000080503"
"universe","ENSG00000255455"
"universe","ENSG00000176715"
"universe","ENSG00000161558"
"universe","ENSG00000177459"
"universe","ENSG00000144140"
"universe","ENSG00000118412"
"universe","ENSG00000108961"
"universe","ENSG00000089225"
"universe","ENSG00000221947"
"universe","ENSG00000205085"
"universe","ENSG00000235750"
"universe","ENSG00000165733"
"universe","ENSG00000150510"
"universe","ENSG00000143674"
"universe","ENSG00000143742"
"universe","ENSG00000198865"
"universe","ENSG00000269191"
"universe","ENSG00000175376"
"universe","ENSG00000198759"
"universe","ENSG00000142669"
"universe","ENSG00000178734"
"universe","ENSG00000250144"
"universe","ENSG00000198538"
"universe","ENSG00000151067"
"universe","ENSG00000184348"
"universe","ENSG00000236060"
"universe","ENSG00000154813"
"universe","ENSG00000249115"
"universe","ENSG00000157150"
"universe","ENSG00000088876"
"universe","ENSG00000115970"
"universe","ENSG00000099991"
"universe","ENSG00000083168"
"universe","ENSG00000166912"
"universe","ENSG00000136859"
"universe","ENSG00000158856"
"universe","ENSG00000165775"
"universe","ENSG00000267100"
"universe","ENSG00000254509"
"universe","ENSG00000261088"
"universe","ENSG00000086598"
"universe","ENSG00000237533"
"universe","ENSG00000130429"
"universe","ENSG00000228409"
"universe","ENSG00000147642"
"universe","ENSG00000244171"
"universe","ENSG00000181754"
"universe","ENSG00000134684"
"universe","ENSG00000138036"
"universe","ENSG00000203814"
"universe","ENSG00000239672"
"universe","ENSG00000234782"
"universe","ENSG00000182636"
"universe","ENSG00000240225"
"universe","ENSG00000163754"
"universe","ENSG00000238082"
"universe","ENSG00000109339"
"universe","ENSG00000188227"
"universe","ENSG00000122035"
"universe","ENSG00000184154"
"universe","ENSG00000172156"
"universe","ENSG00000179886"
"universe","ENSG00000072274"
"universe","ENSG00000204178"
"universe","ENSG00000223573"
"universe","ENSG00000213856"
"universe","ENSG00000125347"
"universe","ENSG00000178226"
"universe","ENSG00000214654"
"universe","ENSG00000166503"
"universe","ENSG00000005700"
"universe","ENSG00000251196"
"universe","ENSG00000141012"
"universe","ENSG00000213965"
"universe","ENSG00000263432"
"universe","ENSG00000270157"
"universe","ENSG00000239382"
"universe","ENSG00000117616"
"universe","ENSG00000120837"
"universe","ENSG00000196659"
"universe","ENSG00000124249"
"universe","ENSG00000163704"
"universe","ENSG00000149196"
"universe","ENSG00000134954"
"universe","ENSG00000260628"
"universe","ENSG00000255717"
"universe","ENSG00000161533"
"universe","ENSG00000041353"
"universe","ENSG00000198783"
"universe","ENSG00000237804"
"universe","ENSG00000136718"
"universe","ENSG00000163161"
"universe","ENSG00000150076"
"universe","ENSG00000198730"
"universe","ENSG00000137040"
"universe","ENSG00000081386"
"universe","ENSG00000116649"
"universe","ENSG00000234851"
"universe","ENSG00000164403"
"universe","ENSG00000127870"
"universe","ENSG00000206418"
"universe","ENSG00000123689"
"universe","ENSG00000111452"
"universe","ENSG00000115556"
"universe","ENSG00000186654"
"universe","ENSG00000015520"
"universe","ENSG00000142959"
"universe","ENSG00000197106"
"universe","ENSG00000178209"
"universe","ENSG00000163520"
"universe","ENSG00000175893"
"universe","ENSG00000085117"
"universe","ENSG00000121440"
"universe","ENSG00000267686"
"universe","ENSG00000132357"
"universe","ENSG00000226574"
"universe","ENSG00000213903"
"universe","ENSG00000265778"
"universe","ENSG00000205670"
"universe","ENSG00000135218"
"universe","ENSG00000188388"
"universe","ENSG00000186322"
"universe","ENSG00000141076"
"universe","ENSG00000110917"
"universe","ENSG00000228224"
"universe","ENSG00000037474"
"universe","ENSG00000130822"
"universe","ENSG00000235082"
"universe","ENSG00000127472"
"universe","ENSG00000177427"
"universe","ENSG00000121068"
"universe","ENSG00000100823"
"universe","ENSG00000168159"
"universe","ENSG00000109072"
"universe","ENSG00000135862"
"universe","ENSG00000188643"
"universe","ENSG00000103490"
"universe","ENSG00000202058"
"universe","ENSG00000151461"
"universe","ENSG00000249996"
"universe","ENSG00000101098"
"universe","ENSG00000224543"
"universe","ENSG00000234072"
"universe","ENSG00000120798"
"universe","ENSG00000120647"
"universe","ENSG00000136098"
"universe","ENSG00000198162"
"universe","ENSG00000112599"
"universe","ENSG00000071575"
"universe","ENSG00000124198"
"universe","ENSG00000226091"
"universe","ENSG00000140829"
"universe","ENSG00000172543"
"universe","ENSG00000182389"
"universe","ENSG00000146574"
"universe","ENSG00000197296"
"universe","ENSG00000261355"
"universe","ENSG00000163394"
"universe","ENSG00000264058"
"universe","ENSG00000164300"
"universe","ENSG00000182648"
"universe","ENSG00000145388"
"universe","ENSG00000177889"
"universe","ENSG00000102401"
"universe","ENSG00000254192"
"universe","ENSG00000176678"
"universe","ENSG00000108424"
"universe","ENSG00000160678"
"universe","ENSG00000137033"
"universe","ENSG00000141562"
"universe","ENSG00000105171"
"universe","ENSG00000258399"
"universe","ENSG00000040341"
"universe","ENSG00000259381"
"universe","ENSG00000150764"
"universe","ENSG00000260521"
"universe","ENSG00000173141"
"universe","ENSG00000171792"
"universe","ENSG00000223298"
"universe","ENSG00000237819"
"universe","ENSG00000269640"
"universe","ENSG00000215864"
"universe","ENSG00000131043"
"universe","ENSG00000161888"
"universe","ENSG00000258153"
"universe","ENSG00000062822"
"universe","ENSG00000100813"
"universe","ENSG00000101938"
"universe","ENSG00000249244"
"universe","ENSG00000183837"
"universe","ENSG00000263345"
"universe","ENSG00000149177"
"universe","ENSG00000230513"
"universe","ENSG00000149273"
"universe","ENSG00000169184"
"universe","ENSG00000135763"
"universe","ENSG00000261351"
"universe","ENSG00000107954"
"universe","ENSG00000232434"
"universe","ENSG00000230364"
"universe","ENSG00000118804"
"universe","ENSG00000047849"
"universe","ENSG00000155962"
"universe","ENSG00000155393"
"universe","ENSG00000174238"
"universe","ENSG00000198876"
"universe","ENSG00000202198"
"universe","ENSG00000005483"
"universe","ENSG00000273226"
"universe","ENSG00000243244"
"universe","ENSG00000000419"
"universe","ENSG00000173275"
"universe","ENSG00000079308"
"universe","ENSG00000198951"
"universe","ENSG00000111785"
"universe","ENSG00000268061"
"universe","ENSG00000137343"
"universe","ENSG00000148335"
"universe","ENSG00000238110"
"universe","ENSG00000088826"
"universe","ENSG00000124370"
"universe","ENSG00000163681"
"universe","ENSG00000111639"
"universe","ENSG00000229007"
"universe","ENSG00000257135"
"universe","ENSG00000204231"
"universe","ENSG00000115944"
"universe","ENSG00000110944"
"universe","ENSG00000162520"
"universe","ENSG00000109775"
"universe","ENSG00000269001"
"universe","ENSG00000172340"
"universe","ENSG00000183722"
"universe","ENSG00000235959"
"universe","ENSG00000157782"
"universe","ENSG00000139055"
"universe","ENSG00000267774"
"universe","ENSG00000188157"
"universe","ENSG00000250746"
"universe","ENSG00000134333"
"universe","ENSG00000235954"
"universe","ENSG00000166822"
"universe","ENSG00000157107"
"universe","ENSG00000256185"
"universe","ENSG00000273327"
"universe","ENSG00000261123"
"universe","ENSG00000169972"
"universe","ENSG00000239857"
"universe","ENSG00000181016"
"universe","ENSG00000232940"
"universe","ENSG00000163159"
"universe","ENSG00000228797"
"universe","ENSG00000245614"
"universe","ENSG00000138119"
"universe","ENSG00000268995"
"universe","ENSG00000176225"
"universe","ENSG00000198028"
"universe","ENSG00000257740"
"universe","ENSG00000164329"
"universe","ENSG00000221916"
"universe","ENSG00000125834"
"universe","ENSG00000130748"
"universe","ENSG00000155984"
"universe","ENSG00000229776"
"universe","ENSG00000225398"
"universe","ENSG00000204899"
"universe","ENSG00000226432"
"universe","ENSG00000257219"
"universe","ENSG00000230795"
"universe","ENSG00000100485"
"universe","ENSG00000184517"
"universe","ENSG00000006638"
"universe","ENSG00000139517"
"universe","ENSG00000105619"
"universe","ENSG00000272403"
"universe","ENSG00000146143"
"universe","ENSG00000132563"
"universe","ENSG00000236199"
"universe","ENSG00000205181"
"universe","ENSG00000189045"
"universe","ENSG00000167004"
"universe","ENSG00000088833"
"universe","ENSG00000248873"
"universe","ENSG00000218283"
"universe","ENSG00000268521"
"universe","ENSG00000127366"
"universe","ENSG00000271266"
"universe","ENSG00000166881"
"universe","ENSG00000176809"
"universe","ENSG00000110446"
"universe","ENSG00000143418"
"universe","ENSG00000140945"
"universe","ENSG00000185838"
"universe","ENSG00000111405"
"universe","ENSG00000074047"
"universe","ENSG00000246859"
"universe","ENSG00000188013"
"universe","ENSG00000186300"
"universe","ENSG00000182185"
"universe","ENSG00000057468"
"universe","ENSG00000164692"
"universe","ENSG00000158815"
"universe","ENSG00000089006"
"universe","ENSG00000113441"
"universe","ENSG00000185115"
"universe","ENSG00000138182"
"universe","ENSG00000055211"
"universe","ENSG00000255121"
"universe","ENSG00000259287"
"universe","ENSG00000120658"
"universe","ENSG00000232679"
"universe","ENSG00000010318"
"universe","ENSG00000260528"
"universe","ENSG00000050426"
"universe","ENSG00000144029"
"universe","ENSG00000234084"
"universe","ENSG00000228839"
"universe","ENSG00000080007"
"universe","ENSG00000158290"
"universe","ENSG00000129116"
"universe","ENSG00000161021"
"universe","ENSG00000204150"
"universe","ENSG00000137752"
"universe","ENSG00000167065"
"universe","ENSG00000225973"
"universe","ENSG00000132329"
"universe","ENSG00000100288"
"universe","ENSG00000257433"
"universe","ENSG00000204366"
"universe","ENSG00000118600"
"universe","ENSG00000248697"
"universe","ENSG00000107651"
"universe","ENSG00000131931"
"universe","ENSG00000237350"
"universe","ENSG00000075142"
"universe","ENSG00000268578"
"universe","ENSG00000119471"
"universe","ENSG00000165899"
"universe","ENSG00000189298"
"universe","ENSG00000157954"
